REPORTING YEAR,FACILITY NAME,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,GHGRP ID,REPORTED ADDRESS
2020,Inlet District Energy Center,39.364936,-74.415557,Atlantic City,ATLANTIC COUNTY,NJ,8401,AC OCEAN WALK LLC (100%),247,C,1010692,121 South Massachusetts Avenue
2020,Intercession City Power Plant,28.2628,-81.5486,INTERCESSION CITY,Osceola,FL,33848,DUKE ENERGY CORP (95.48%); THE SOUTHERN CO (4.52%),237564,"C,D",1001188,6525 OSCEOLA POLK LINE ROAD
2020,Intermountain Generating Station,39.5035,-112.5811,DELTA,Millard,UT,84624,Intermountain Power Agency (100%),6276414,"C,D",1005628,850 BRUSH WELLMAN RD
2020,International Station Power Plant,61.168812,-149.911006,Anchorage,ANCHORAGE MUNICIPALITY,AK,99518,CHUGACH ELECTRIC ASSOC INC (100%),461361,C,1010606,6075 Electron Drive
2020,Interstate,39.8233,-89.5888,SPRINGFIELD,Sangamon,IL,62707,CITY OF SPRINGFIELD (100%),19292,D,1001122,3570 RIDGELY ROAD
2020,Inver Hills Generating Plant,44.781,-93.042,Inver Grove Heights,DAKOTA COUNTY,MN,55075,XCEL ENERGY INC (100%),15655,C,1003409,3185 117th Street
2020,"Ironside Energy, LLC",41.65984,-87.46585,East Chicago,LAKE COUNTY,IN,46312,PERC HOLDINGS 1 LLC (100%),49679,C,1003195,3001 Dickey Road
2020,Irvington Generating Station,32.16,-110.9047,TUCSON,Pima,AZ,85714,UNS ENERGY CORP (100%),796963,"C,D",1001425,3950 E IRVINGTON ROAD
2020,Ivanpah Solar Electric Generating Facility,35.556742,-115.470514,Nipton,SAN BERNARDINO COUNTY,CA,92364,NRG ENERGY INC (50.1%); ALPHABET INC (28.1%); BRIGHTSOURCE ENERGY INC (21.8%),80264,"C,D",1011082,100302 Yates Well Road
2020,J D Kennedy,30.3644,-81.6236,JACKSONVILLE,Duval,FL,32206,JEA (100%),70264,"C,D",1001497,4215 TALLEYRAND AVE
2020,J H Campbell,42.9103,-86.2036,WEST OLIVE,Ottawa,MI,49460,CMS ENERGY CORP (96.17%); MICHIGAN PUBLIC POWER AGENCY (2.75%); WOLVERINE POWER SUPPLY COOPERATIVE INC (1.08%),6739157,"C,D",1000670,17000 CROSWELL ST
2020,J K Spruce,29.3091,-98.3205,SAN ANTONIO,Bexar,TX,78223,CPS ENERGY (100%),5754716,"C,D",1007376,12940 S US Hwy 181
2020,J P Madgett,44.3026,-91.9126,Alma,Buffalo,WI,54610,DAIRYLAND POWER COOPERATIVE (100%),1675722,"C,D",1000995,500 Old State Hwy 35
